,ID,SMILES,graph_file
9815,pubchem:14288,COC1=NC=NC(=N1)N,graph_pubchem:14288
9816,pubchem:14289,C1CCC(CC1)N=C=S,graph_pubchem:14289
9817,pubchem:14290,C1=CC(=CC=C1N)[As]=O,graph_pubchem:14290
9818,pubchem:14291,CC1CC(=CC(=O)C1)C,graph_pubchem:14291
9819,pubchem:14292,CC1(CC(=O)NC(=O)C1)C,graph_pubchem:14292
9820,pubchem:14293,CN1C(=O)C(=C(C1=O)Cl)Cl,graph_pubchem:14293
9821,pubchem:14294,C=CC1=C(C=CC(=C1)Cl)Cl,graph_pubchem:14294
9822,pubchem:14295,CC(CO)C1=CC=CC=C1,graph_pubchem:14295
9823,pubchem:14296,CC1=C(N=C(C(=N1)C)C)C,graph_pubchem:14296
9824,pubchem:14297,C1CC(C1C(=O)O)C(=O)O,graph_pubchem:14297
9825,pubchem:14298,C1=CC=C(C=C1)[Sn](Cl)(Cl)Cl,graph_pubchem:14298
9826,pubchem:14299,CC1CCC(CC1)C(=C)C,graph_pubchem:14299
9827,pubchem:14300,C1=C[N+](=CC=C1[N+](=O)[O-])[O-],graph_pubchem:14300
9828,pubchem:14301,CC(=O)NC1CCCCC1,graph_pubchem:14301
9829,pubchem:14302,C1CCC(CC1)OC(=O)N,graph_pubchem:14302
9830,pubchem:14303,C1C(=NNC(=O)N)CSS1,graph_pubchem:14303
9831,pubchem:14304,CC[Si](C1=CC=CC=C1)(Cl)Cl,graph_pubchem:14304
9832,pubchem:14305,C1CCC2=C(C1)C=CC(=C2)O,graph_pubchem:14305
9833,pubchem:14306,CC1=CC2=CC=CC=C2C=N1,graph_pubchem:14306
9834,pubchem:14307,COC(=O)C1=CC=C(C=C1)Cl,graph_pubchem:14307
9835,pubchem:14308,C1C(SSC1C(=O)O)C(=O)O,graph_pubchem:14308
9836,pubchem:14309,C1=CC(=CC=C1C(=O)O)[Hg].O,graph_pubchem:14309
9837,pubchem:14310,CCCCNC1=CC=CC=C1,graph_pubchem:14310
9838,pubchem:14311,CCCCOC1=CC=CC=C1,graph_pubchem:14311
9839,pubchem:14312,C1=CC2=C(C(=C1)O)[N+](=CC=C2)[O-],graph_pubchem:14312
9840,pubchem:14313,CC1=C2C(=CC=C1)C(=O)C(=O)N2,graph_pubchem:14313
9841,pubchem:14314,CN1C=NC2=C1N=CN=C2SC,graph_pubchem:14314
9842,pubchem:14315,CCC1=CC=CC2=CC=CC=C21,graph_pubchem:14315
9843,pubchem:14316,CC(=O)C1=CSC2=CC=CC=C21,graph_pubchem:14316
9844,pubchem:14317,C1=C(C=NC(=C1Cl)C(Cl)(Cl)Cl)Cl,graph_pubchem:14317
9845,pubchem:14318,CC1=CC2=C(C=C1)C(=O)C(=O)N2,graph_pubchem:14318
9846,pubchem:14319,CN1C2=CC=CC=C2SC1=NN,graph_pubchem:14319
9847,pubchem:14320,C1=CC=C(C(=C1)CN=C([NH3+])N)Cl.[Cl-],graph_pubchem:14320
9848,pubchem:14321,C1=CC=C(C(=C1)CN=C(N)N)Cl,graph_pubchem:14321
9849,pubchem:14322,CC1=CC(=CC=C1)OC(=O)NC,graph_pubchem:14322
9850,pubchem:14323,CCCC(=O)NC1=CC=CC=C1,graph_pubchem:14323
9851,pubchem:14324,C1CCC2(CC1)CC(=O)NC(=O)C2,graph_pubchem:14324
9852,pubchem:14325,CC[N+](C)(CC)C1=CC(=CC=C1)O.[Cl-],graph_pubchem:14325
9853,pubchem:14326,CC[N+](C)(CC)C1=CC(=CC=C1)O,graph_pubchem:14326
9854,pubchem:14327,C1CCC(CC1)C2=CC=C(C=C2)O,graph_pubchem:14327
9855,pubchem:14328,CC(=O)C1=CC(=C(C=C1)OC)OC,graph_pubchem:14328
9856,pubchem:14329,C1C[NH+](CC2=CC=CC=C21)C(=N)N.[Br-],graph_pubchem:14329
9857,pubchem:14330,C1=CC=C2C(=C1)C=CC(=N2)C=NO,graph_pubchem:14330
9858,pubchem:14331,C1CC2CCC1CN(C2)C(=O)CCl,graph_pubchem:14331
9859,pubchem:14332,COC1=CC(=CC(=C1)C(=O)O)OC,graph_pubchem:14332
9860,pubchem:14333,C1=CC=C(C=C1)[Se]C2=CC=CC=C2,graph_pubchem:14333
9861,pubchem:14334,CC1(CC(CC2(C1=CC(=O)O2)C)O)C,graph_pubchem:14334
9862,pubchem:14335,C1CCN(C(C1)C2=CN=CC=C2)N=O,graph_pubchem:14335
9863,pubchem:14336,C1C2=CC=CC=C2C3=C1C=C(C=C3)Br,graph_pubchem:14336
9864,pubchem:14337,CCN(C1CCCCC1)C(=O)SCC,graph_pubchem:14337
9865,pubchem:14338,CC1=CC(=NC=C1)C2=NC=CC(=C2)C,graph_pubchem:14338
9866,pubchem:14339,CCCCC1=CC2=CC=CC=C2C=C1,graph_pubchem:14339
9867,pubchem:14340,COC1=C(C=CC(=C1)CCC(=O)O)O,graph_pubchem:14340
9868,pubchem:14341,CCC1(OCC(O1)CO)C2=CC=CC=C2,graph_pubchem:14341
9869,pubchem:14342,C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)(Cl)Cl,graph_pubchem:14342
9870,pubchem:14343,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)O,graph_pubchem:14343
9871,pubchem:14344,CNC(=O)OC1=CC=CC2=C1CCCC2,graph_pubchem:14344
9872,pubchem:14345,CC(=O)C1=CC(=C(C(=C1)OC)OC)OC,graph_pubchem:14345
9873,pubchem:14346,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)N,graph_pubchem:14346
9874,pubchem:14347,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)O,graph_pubchem:14347
9875,pubchem:14348,CN(C)C1=CC=C(C=C1)C2=CC=CC=C2,graph_pubchem:14348
9876,pubchem:14349,C1=CC=C(C=C1)COC(=O)NCC(=O)O,graph_pubchem:14349
9877,pubchem:14350,CC1(CC2C1CCC3(C(O3)CCC2=C)C)C,graph_pubchem:14350
9878,pubchem:14351,C1C(=O)CC2=CC=CC=C2C3=CC=CC=C31,graph_pubchem:14351
9879,pubchem:14352,C1=CC=C(C(=C1)C2=CC=C(C=C2)N)[N+](=O)[O-],graph_pubchem:14352
9880,pubchem:14353,C1=CC=C2C(=C1)C3=CC=CC=C3N2CCCl,graph_pubchem:14353
9881,pubchem:14355,C1=CC=C2C(=C1)N=C(O2)C3=CC=C(C=C3)Cl,graph_pubchem:14355
9882,pubchem:14356,C1=CC(=CC=C1C(=O)O)N(CCCl)CCCl,graph_pubchem:14356
9883,pubchem:14357,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,graph_pubchem:14357
9884,pubchem:14358,C1=CC=C(C(=C1)N)SSC2=CC=CC=C2N,graph_pubchem:14358
9885,pubchem:14359,COC1=CC=C(C=C1)C=CC2=CC=CC=C2,graph_pubchem:14359
9886,pubchem:14360,C1=CC(=CC=C1SSC2=CC=C(C=C2)Cl)Cl,graph_pubchem:14360
9887,pubchem:14361,C1=CC=C(C=C1)[Hg].C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,graph_pubchem:14361
9888,pubchem:14362,CCC(C)C1(C(=O)NC(=O)NC1=O)CC(=C)Br,graph_pubchem:14362
9889,pubchem:14363,CC(COC(=O)N)(COC(=O)N)C1CCCC1,graph_pubchem:14363
9890,pubchem:14364,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)C(O)O,graph_pubchem:14364
9891,pubchem:14365,C(CCl)C1=NC(=NC(=N1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,graph_pubchem:14365
9892,pubchem:14366,CCOC(=O)CNC(=O)OCC1=CC=CC=C1,graph_pubchem:14366
9893,pubchem:14367,CCC1(C(=O)NC(=O)NC1=O)CC#CC[NH+](C)C.[Cl-],graph_pubchem:14367
9894,pubchem:14368,CCC1(C(=O)NC(=O)NC1=O)CC#CCN(C)C,graph_pubchem:14368
9895,pubchem:14369,C1=CC=C2C(=C1)C(=O)C(C2=O)C3=CC=C(C=C3)Br,graph_pubchem:14369
9896,pubchem:14370,C1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2)Cl)C(=O)O,graph_pubchem:14370
9897,pubchem:14371,CC(=O)NC1=CC2=C(C=C1)C3=C(C2)C=CC=C3O,graph_pubchem:14371
9898,pubchem:14372,CCCC(C(=O)C1=CC=C(C=C1)C)N2CCCC2.Cl,graph_pubchem:14372
9899,pubchem:14373,CCCC(C(=O)C1=CC=C(C=C1)C)N2CCCC2,graph_pubchem:14373
9900,pubchem:14374,CCN(CC)CC1=CNC2=C1C=C(C=C2)[N+](=O)[O-],graph_pubchem:14374
9901,pubchem:14375,C1=CC(=CC(=C1)N(CCF)CCCl)CCC(=O)O,graph_pubchem:14375
9902,pubchem:14376,C1=CC(=CC(=C1)N(CCF)CCF)CCC(=O)O,graph_pubchem:14376
9903,pubchem:14377,C1=CC=C(C=C1)C[NH+](CCBr)CC2=CC=CC=C2.[Cl-],graph_pubchem:14377
9904,pubchem:14378,C1=CC=C(C=C1)CN(CCBr)CC2=CC=CC=C2,graph_pubchem:14378
9905,pubchem:14379,C1=CC=C(C=C1)CN=C(S)SCC2=CC=CC=C2,graph_pubchem:14379
9906,pubchem:14380,C1CC2CCC1CN(C2)S(=O)(=O)C3=CC=C(C=C3)N,graph_pubchem:14380
9907,pubchem:14381,CN(C)C=NC1=C(C=C(C(=C1I)CCC(=O)[O-])I)I.CN(C)C=NC1=C(C=C(C(=C1I)CCC(=O)[O-])I)I.[Ca+2],graph_pubchem:14381
9908,pubchem:14382,C1=CC=C(C=C1)[As](=O)(C2=CC=CC=C2)C3=CC=CC=C3,graph_pubchem:14382
9909,pubchem:14383,C1=CC=C(C=C1)[As+](C2=CC=CC=C2)(C3=CC=CC=C3)O,graph_pubchem:14383
9910,pubchem:14384,CCC1(C(=O)NC(=O)NC1=O)CC#CCN2CCCC2,graph_pubchem:14384
9911,pubchem:14385,C1=CC(=C(C=C1NC(=O)C2=C(C(=CC(=C2)Cl)Cl)O)Cl)Cl,graph_pubchem:14385
9912,pubchem:14386,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CS2.Cl,graph_pubchem:14386
9913,pubchem:14387,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CS2,graph_pubchem:14387
9914,pubchem:14388,CC1=C2C3C(O3)C4=CC=CC=C4C2=CC5=CC=CC=C15,graph_pubchem:14388
9915,pubchem:14389,CCC1=CC(=C(C=C1)OC)NC(=O)CCCN(CC)CC,graph_pubchem:14389
9916,pubchem:14390,CN(C)CCCC1(C2=CC=CC=C2CCC3=CC=CC=C31)O,graph_pubchem:14390
9917,pubchem:14391,C1=CC=C(C=C1)C(=C(C2=CC(=CC=C2)F)Br)C3=CC=CC=C3,graph_pubchem:14391
9918,pubchem:14392,C[NH+](C)CCC=C1C2=CC=CC=C2SCC3=C1C(=CC=C3)Cl.[Cl-],graph_pubchem:14392
9919,pubchem:14393,CN(C)CCC=C1C2=CC=CC=C2SCC3=C1C(=CC=C3)Cl,graph_pubchem:14393
9920,pubchem:14394,C[NH+](C)CCCC1C2=CC=CC=C2CSC3=C1C=C(C=C3)Cl.[Cl-],graph_pubchem:14394
9921,pubchem:14395,CN(C)CCCC1C2=CC=CC=C2CSC3=C1C=C(C=C3)Cl,graph_pubchem:14395
9922,pubchem:14396,CN(C)CCN1C2=C(C=C(C=C2)Cl)NC3=CC=CC=C3C1=O,graph_pubchem:14396
9923,pubchem:14397,CN(C)CCN1C2=CC=CC=C2NC3=C(C1=O)C=C(C=C3)Cl,graph_pubchem:14397
9924,pubchem:14398,CC(=O)C1=C(C=C(C=C1)OC2=C(C=C(C=C2I)C(=O)O)I)I,graph_pubchem:14398
9925,pubchem:14399,CC(=O)NC(CC1=CC=C(C=C1)N(CCCl)CCCl)C(=O)O,graph_pubchem:14399
9926,pubchem:14400,C1=CC=C(C=C1)C[NH2+]C(=O)CCNNC(=O)C2=CC=NC=C2.[Cl-],graph_pubchem:14400
9927,pubchem:14401,CC(=O)O.C1=CC=C(C=C1)[PbH](C2=CC=CC=C2)C3=CC=CC=C3,graph_pubchem:14401
9928,pubchem:14402,C1=CC=C(C=C1)[PbH](C2=CC=CC=C2)C3=CC=CC=C3,graph_pubchem:14402
9929,pubchem:14403,COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4C5C=COC5OC4=C1,graph_pubchem:14403
9930,pubchem:14404,CC1=CC2=C(C=C1)N(C3=CC=CC=C3C(=O)N2CC[NH+](C)C)C.[Cl-],graph_pubchem:14404
9931,pubchem:14405,CC1=CC2=C(C=C1)N(C3=CC=CC=C3C(=O)N2CCN(C)C)C,graph_pubchem:14405
9932,pubchem:14406,C[NH+](C)CCCC1C2=C(CSC3=C1C=C(C=C3)Cl)C=CC(=C2)Cl.[Cl-],graph_pubchem:14406
9933,pubchem:14407,CN(C)CCCC1C2=C(CSC3=C1C=C(C=C3)Cl)C=CC(=C2)Cl,graph_pubchem:14407
9934,pubchem:14408,CC(CN1C2=C(C=C(C=C2)Cl)NC3=CC=CC=C3C1=O)N(C)C,graph_pubchem:14408
9935,pubchem:14409,CN(C)CCCN1C2=C(C=C(C=C2)Cl)NC3=CC=CC=C3C1=O,graph_pubchem:14409
9936,pubchem:14410,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)OC2=C(C(=C(C(=C2Br)Br)Br)Br)Br,graph_pubchem:14410
9937,pubchem:14411,CN(C)CCN1C2=C(C=C(C=C2)SC)NC3=CC=CC=C3C1=O,graph_pubchem:14411
9938,pubchem:14412,C1CC[NH+](C1)CC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl.[Cl-],graph_pubchem:14412
9939,pubchem:14413,CCC1(C(=O)NC(=O)N(C1=O)CCN(CC)CC)C2=CC=CC=C2.Cl,graph_pubchem:14413
9940,pubchem:14414,CCC1(C(=O)NC(=O)N(C1=O)CCN(CC)CC)C2=CC=CC=C2,graph_pubchem:14414
9941,pubchem:14415,CC[N+](C)(C)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O.[Cl-],graph_pubchem:14415
9942,pubchem:14416,CC[N+](C)(C)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O,graph_pubchem:14416
9943,pubchem:14417,C[NH+]1CCC2(CC1)CC[NH+](CC2)CCCC(=O)C3=CC=C(C=C3)F.[Cl-].[Cl-],graph_pubchem:14417
9944,pubchem:14420,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2)C(=O)OCC)C)C,graph_pubchem:14420
9945,pubchem:14422,C1=CC=C(C=C1)C2=CC(=CC=C2)C3=CC=CC(=C3)C4=CC=CC=C4,graph_pubchem:14422
9946,pubchem:14424,CN(C)CCCOC1=CC=CC=C1NC(=O)C=CC2=CC=CC=C2,graph_pubchem:14424
9947,pubchem:14426,CC[N+](C)(CC)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O.[Cl-],graph_pubchem:14426
9948,pubchem:14427,C1CCC2(CC1)CCN(CC2)CCCOC3=CC=CC(=C3)C(F)(F)F,graph_pubchem:14427
9949,pubchem:14428,C[NH+](C)CCC=C1C2=C(C3=CC=CC=C3C=C2)SCC4=CC=CC=C41.[Cl-],graph_pubchem:14428
9950,pubchem:14429,CN(C)CCC=C1C2=C(C3=CC=CC=C3C=C2)SCC4=CC=CC=C41,graph_pubchem:14429
9951,pubchem:14430,CN(C)CCN1C2=C(C=CC(=C2)C(F)(F)F)NC3=CC=CC=C3C1=O,graph_pubchem:14430
9952,pubchem:14431,CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)OC5CCCC5,graph_pubchem:14431
9953,pubchem:14432,C1=CC=C(C(=C1)C(C(=O)O)NCCNC(C2=CC=CC=C2O)C(=O)O)O,graph_pubchem:14432
9954,pubchem:14433,CCN(CC)CCN(CCN(CC)CC)C(=O)COC1=CC=C(C=C1)Cl,graph_pubchem:14433
9955,pubchem:14434,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F.Cl.Cl,graph_pubchem:14434
9956,pubchem:14436,CC12CCC(CC1CC(C3C2CCC4(C3(CCC4C5=CC(=O)OC5)O)C)O)O,graph_pubchem:14436
9957,pubchem:14437,CC(=O)OCC(=O)C1CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C,graph_pubchem:14437
9958,pubchem:14438,C[NH+](C)CCC=C1C2=C(C=C(C=C2)Cl)SCC3=CC=CC=C31.C(CC(=O)[O-])C(=O)O,graph_pubchem:14438
9959,pubchem:14439,CN(C)CCC=C1C2=C(C=C(C=C2)Cl)SCC3=CC=CC=C31,graph_pubchem:14439
9960,pubchem:14440,C[NH+](C)CCOC1=CC=CC=C1CC2=CC=CC=C2.C(C(=O)O)C(CC(=O)[O-])(C(=O)O)O,graph_pubchem:14440
9961,pubchem:14441,CC(C)C1CCC2(C1CCC3(C2CCC4C3(CCC5C4(CCCC5(C)C)C)C)C)C,graph_pubchem:14441
9962,pubchem:582689,CC(CC1=CNC2=CC=CC=C21)NC(=O)CN,graph_pubchem:582689
9963,pubchem:582690,CC(CC1=CNC2=CC=CC=C21)N3C(=O)CCC3=O,graph_pubchem:582690
9964,pubchem:582691,CC(=NNC(=O)CC1=CNC2=CC=CC=C21)CN3C4=CC=CC=C4N=N3,graph_pubchem:582691
9965,pubchem:582692,C1=CC(=NC(=C1)CC#N)CC#N,graph_pubchem:582692
9966,pubchem:582693,CC(CC1=CNC2=CC=CC=C21)N3C(=O)C4=CC=CC=C4C3=O,graph_pubchem:582693
9967,pubchem:582694,CCCC(=O)O[Si]1(CCCC1)C,graph_pubchem:582694
9968,pubchem:582695,C1=CC=C2C(=C1)C(=CN2)CC(=O)OCCOC(=O)CC3=CNC4=CC=CC=C43,graph_pubchem:582695
9969,pubchem:582696,CCOC(=N)C1=NC=C(S1)[N+](=O)[O-],graph_pubchem:582696
9970,pubchem:582697,CCOC(=O)C1(CN1S(=O)(=O)C)C(=O)OCC,graph_pubchem:582697
9971,pubchem:582698,CO[Si](CCCC#N)(CCCC#N)OC,graph_pubchem:582698
9972,pubchem:582699,CCOC(=O)C1(CN1S(=O)(=O)C2=CC=CC=C2)C(=O)OCC,graph_pubchem:582699
9973,pubchem:582700,CC1=NC=C(C=C1)C#CCC(C)C,graph_pubchem:582700
9974,pubchem:582701,CCOC(=O)C1=NC2=CC=CC=C2N=C1,graph_pubchem:582701
9975,pubchem:582702,CCOC(=O)C1(CN1S(=O)(=O)C2=CC=C(C=C2)Cl)C(=O)OCC,graph_pubchem:582702
9976,pubchem:582703,CCOC(=O)C1(CN1S(=O)(=O)C2=CC=C(C=C2)Br)C(=O)OCC,graph_pubchem:582703
9977,pubchem:582704,CCOC(=O)C1(CN1S(=O)(=O)C2=CC=C(C=C2)I)C(=O)OCC,graph_pubchem:582704
9978,pubchem:582705,CC1=C(C=C(C=C1)Br)S(=O)(=O)OC2=CC=CC3=C2N=C(C=C3)C,graph_pubchem:582705
9979,pubchem:582706,CC1=CC(=O)NC2=CC=CC=C2C1=O,graph_pubchem:582706
9980,pubchem:582707,C=CCC1=[N+](C2=CC=CC=C2N=N1)[O-],graph_pubchem:582707
9981,pubchem:582708,CC1=NC2=CC=CC=C2C(=C1)OCCCNCCSS(=O)(=O)O,graph_pubchem:582708
9982,pubchem:582709,C1C(C1N=C=O)C2=CC=CC=C2,graph_pubchem:582709
9983,pubchem:582710,C=CC(C1=CC=CC=C1)N=C=O,graph_pubchem:582710
9984,pubchem:582711,CC1=CC(=O)N(C2=CC=CC=C12)O,graph_pubchem:582711
9985,pubchem:582712,CC1=CC=C(C=C1)NC(=NC2CCCC3=CC=CC=C23)S,graph_pubchem:582712
9986,pubchem:582713,C1=CC=C(C=C1)C(=O)NC(CC2=CNC3=CC=CC=C32)C#N,graph_pubchem:582713
9987,pubchem:582714,CCN(CC)[Si](C)(C)CCC#N,graph_pubchem:582714
9988,pubchem:582715,CCCCOC(=O)C(CC(C)C)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C,graph_pubchem:582715
9989,pubchem:582716,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC5=CC=CC=C5,graph_pubchem:582716
9990,pubchem:582717,CCOC(=O)C1(CN1S(=O)(=O)C2=CC=C(C=C2)OC)C(=O)OCC,graph_pubchem:582717
9991,pubchem:582718,C1=CC=C2C(=C1)C(=CN2)CC(=O)NN=CC3=CC=C(C=C3)Br,graph_pubchem:582718
9992,pubchem:582719,CCNCC1=CC2=CC=CC=C2N1,graph_pubchem:582719
9993,pubchem:582720,C[Si](C)(C)N(CCC1=CNC2=CC=CC=C21)[Si](C)(C)C,graph_pubchem:582720
9994,pubchem:582721,CC(CCOC)CO[Si](C)(C)C,graph_pubchem:582721
9995,pubchem:582722,C1=CC=C2C(=C1)C(=O)NN(C2=O)CCCN,graph_pubchem:582722
9996,pubchem:582723,COC1=CC=C(C=C1)NC(=O)C(CC2=CNC3=CC=CC=C32)N,graph_pubchem:582723
9997,pubchem:582724,CC=C(C)CC=C(C)CCC1=CNC2=CC=CC=C21,graph_pubchem:582724
9998,pubchem:582725,CC(CC1=CNC2=CC=CC=C21)C=C,graph_pubchem:582725
9999,pubchem:582726,CCOC(=O)C1(CN1S(=O)(=O)C2=CC=C(C=C2)F)C(=O)OCC,graph_pubchem:582726
10000,pubchem:582727,CCOC(=O)C1(CN1S(=O)(=O)C2=CC=C(C=C2)C)C(=O)OCC,graph_pubchem:582727
10001,pubchem:582728,CCCCOC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C,graph_pubchem:582728
10002,pubchem:582729,C1CN2CCC1(CC2Cl)C3=CC=CC=C3,graph_pubchem:582729
10003,pubchem:582730,CC1=CC(=C(O1)C)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)O,graph_pubchem:582730
10004,pubchem:582731,C1=CC=C2C(=C1)C(=CN2)CC(COC(=O)CCC(=O)OCC(CC3=CNC4=CC=CC=C43)N)N,graph_pubchem:582731
10005,pubchem:582732,C1CCC(CC1)CC(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)O,graph_pubchem:582732
10006,pubchem:582733,CC(C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O,graph_pubchem:582733
10007,pubchem:582734,CCCCCCCCCCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O,graph_pubchem:582734
10008,pubchem:582735,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)C3=CC=C(C=C3)[N+](=O)[O-],graph_pubchem:582735
10009,pubchem:582736,C1C=C(C2=CC=CC=C2N1)CC(C(=O)O)NC=O,graph_pubchem:582736
10010,pubchem:582737,CC(C)CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)NC3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-],graph_pubchem:582737
10011,pubchem:582738,CC(=O)OCC1=CNC2=CC=CC=C21,graph_pubchem:582738
10012,pubchem:582739,CC(=O)N1C=C(C2=CC=CC=C21)CC(=O)OC,graph_pubchem:582739
10013,pubchem:582740,CCC1(NN(C(=N1)S)CCC(C)C)CC,graph_pubchem:582740
10014,pubchem:582741,CC(=O)N(C(CC1=CNC2=CC=CC=C21)C(=O)OC)C(=O)C,graph_pubchem:582741
10015,pubchem:582742,COC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C=C,graph_pubchem:582742
10016,pubchem:582743,COC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)CCC(=O)O,graph_pubchem:582743
10017,pubchem:582744,CC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)OC)NC(=O)C(C(C)C)NC(=O)OCC3=CC=CC=C3,graph_pubchem:582744
10018,pubchem:582745,CC1=CC(=C2C(=C1)N(C(=C2[N+]#N)[O-])C)C,graph_pubchem:582745
10019,pubchem:582746,CC1=CC(=C2C(=C1)N(C(=C2[N+]#N)O)C)C,graph_pubchem:582746
10020,pubchem:582747,CC(=O)NC(CC1=CC2=CC=CC=C2N1)C(=O)OC,graph_pubchem:582747
10021,pubchem:582748,CCCCCCCCCC(=O)NCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)OC,graph_pubchem:582748
10022,pubchem:582749,COC(=O)CC(C1=CNC2=CC=CC=C21)NC(=O)CCC(=O)NC(CC(=O)OC)C3=CNC4=CC=CC=C43,graph_pubchem:582749
10023,pubchem:582750,CN(C)C(=O)CC1=CNC2=CC=CC=C21,graph_pubchem:582750
10024,pubchem:582751,CC1CC(=CC2=CC=C(C=C2)C)C(=O)O1,graph_pubchem:582751
10025,pubchem:582752,C1=CC=C2C(=C1)C=CN2CCC[N+](=O)[O-],graph_pubchem:582752
10026,pubchem:582753,CCOC(=O)C(=CNC1=CC=CC=C1)C,graph_pubchem:582753
10027,pubchem:582754,C1CC2COP(N2C1)C3=CC=CC=C3,graph_pubchem:582754
10028,pubchem:582755,CS(=O)(=O)N1C=C(C(=O)NC1=O)F,graph_pubchem:582755
10029,pubchem:582756,CC1=CC=C(C=C1)C2CC2(Br)Br,graph_pubchem:582756
10030,pubchem:582757,C1CCCC2=C(CCC1)NC3=CC=CC=C23,graph_pubchem:582757
10031,pubchem:582758,C1CCC2=C(C(=O)CC1)NC3=CC=CC=C23,graph_pubchem:582758
10032,pubchem:582759,B(CC)(CC)N1C(=O)C2=CC=CC=C2C1=O,graph_pubchem:582759
10033,pubchem:582760,COC(=O)CCCC1=CC2=CC=CC=C2N1,graph_pubchem:582760
10034,pubchem:582761,C1=CC=C2C(=C1)C=CN2CCCC[N+](=O)[O-],graph_pubchem:582761
10035,pubchem:582762,COC(=O)C(CC1=CNC2=CC=CC=C21)O,graph_pubchem:582762
10036,pubchem:582763,C1CC1NC(=O)CCC2=CNC3=CC=CC=C32,graph_pubchem:582763
10037,pubchem:582764,CC(=O)NC(CC1CNC2=CC=CC=C12)C(=O)N,graph_pubchem:582764
10038,pubchem:582765,COC(=O)C(CC1=CNC2=CC=CC=C21)NC=O,graph_pubchem:582765
10039,pubchem:582766,CC(=O)COC(=O)CC1=CNC2=CC=CC=C21,graph_pubchem:582766
10040,pubchem:582767,CCOC(=O)C(C)NC(=O)C(CC1CNC2=CC=CC=C12)N,graph_pubchem:582767
10041,pubchem:582768,C1=CC=C2C(=C1)C=CN2CCCCC[N+](=O)[O-],graph_pubchem:582768
10042,pubchem:582769,CC(=NNC1=C2C=CC=CC2=NC1=O)C3=NC(C(=O)N(N3)C4=CC=C(C=C4)F)CC5=CNC6=CC=CC=C65,graph_pubchem:582769
10043,pubchem:582770,C1CC2=CC=CC=C2C3C1C4=CC=CC=C4CC3,graph_pubchem:582770
10044,pubchem:582771,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCC3=CNC4=CC=CC=C43,graph_pubchem:582771
10045,pubchem:582772,CCCCOC(=O)CCC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)OCCCC)NC(=O)C,graph_pubchem:582772
10046,pubchem:582773,COC(=O)C(CC=C)CC1=CNC2=CC=CC=C21,graph_pubchem:582773
10047,pubchem:582774,CCCCOC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CC3=CC=C(C=C3)O)NC(=O)C,graph_pubchem:582774
10048,pubchem:582775,CCCCOC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C,graph_pubchem:582775
10049,pubchem:582776,C1=CC=C2C(=C1)C(=CN2)CC(=O)NCCC(=O)O,graph_pubchem:582776
